,province,DailyTotals,date,DailyRecovered,TotalDeaths,DailyDeaths,TotalActive,DailyVaccinated,Aboriginal Day,Boxing Day,Canada Day,Christmas,Civic Holiday,Easter,Family Day,Fathers Day,Halloween,Heritage Day,Islander Day,Labours Day,Louis Riel Day,Mothers Day,New Year's day,Remembrance Day,St. Jean Baptiste Day,St. Patricks Day,Thanksgiving,Valentine's day,Victoria Day,Lockdown_yesorno
1549,Saskatchewan,9,2020-03-26,3,0,0,92,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1550,Saskatchewan,9,2020-03-27,0,0,0,101,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1551,Saskatchewan,30,2020-03-28,1,0,0,130,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1552,Saskatchewan,22,2020-03-29,4,0,0,148,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1553,Saskatchewan,20,2020-03-30,6,2,2,160,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1554,Saskatchewan,8,2020-03-31,7,2,0,161,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1555,Saskatchewan,9,2020-04-01,9,3,1,160,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1556,Saskatchewan,13,2020-04-02,6,3,0,167,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1557,Saskatchewan,14,2020-04-03,12,3,0,169,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1558,Saskatchewan,11,2020-04-04,7,3,0,173,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1559,Saskatchewan,18,2020-04-05,12,3,0,179,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1560,Saskatchewan,4,2020-04-06,14,3,0,169,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1561,Saskatchewan,7,2020-04-07,7,3,0,169,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1562,Saskatchewan,11,2020-04-08,15,3,0,165,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1563,Saskatchewan,7,2020-04-09,12,3,0,160,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1564,Saskatchewan,7,2020-04-10,21,3,0,146,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1565,Saskatchewan,4,2020-04-11,11,4,1,138,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1566,Saskatchewan,9,2020-04-12,17,4,0,130,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1567,Saskatchewan,2,2020-04-13,14,4,0,118,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1568,Saskatchewan,1,2020-04-14,9,4,0,110,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1569,Saskatchewan,3,2020-04-15,18,4,0,95,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1570,Saskatchewan,1,2020-04-16,14,4,0,82,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1571,Saskatchewan,2,2020-04-17,9,4,0,75,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1572,Saskatchewan,6,2020-04-18,6,4,0,75,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1573,Saskatchewan,2,2020-04-19,0,4,0,77,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1574,Saskatchewan,1,2020-04-20,4,4,0,74,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1575,Saskatchewan,4,2020-04-21,14,4,0,64,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1576,Saskatchewan,6,2020-04-22,9,4,0,61,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1577,Saskatchewan,5,2020-04-23,9,4,0,57,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1578,Saskatchewan,10,2020-04-24,10,4,0,57,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1579,Saskatchewan,8,2020-04-25,8,4,0,57,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1580,Saskatchewan,4,2020-04-26,0,4,0,61,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1581,Saskatchewan,12,2020-04-27,0,5,1,72,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1582,Saskatchewan,1,2020-04-28,3,5,0,70,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1583,Saskatchewan,17,2020-04-29,0,6,1,86,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1584,Saskatchewan,6,2020-04-30,4,6,0,88,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1585,Saskatchewan,26,2020-05-01,2,6,0,112,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1586,Saskatchewan,6,2020-05-02,5,6,0,113,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1587,Saskatchewan,12,2020-05-03,3,6,0,122,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1588,Saskatchewan,34,2020-05-04,2,6,0,154,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1589,Saskatchewan,20,2020-05-05,3,6,0,171,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1590,Saskatchewan,25,2020-05-06,2,6,0,194,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1591,Saskatchewan,19,2020-05-07,17,6,0,196,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1592,Saskatchewan,13,2020-05-08,6,6,0,203,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1593,Saskatchewan,9,2020-05-09,5,6,0,207,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1594,Saskatchewan,11,2020-05-10,9,6,0,209,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1595,Saskatchewan,4,2020-05-11,14,6,0,199,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1596,Saskatchewan,5,2020-05-12,11,6,0,193,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1597,Saskatchewan,4,2020-05-13,11,6,0,186,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1598,Saskatchewan,5,2020-05-14,13,6,0,178,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1599,Saskatchewan,8,2020-05-15,10,6,0,176,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1600,Saskatchewan,1,2020-05-16,25,6,0,152,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1601,Saskatchewan,1,2020-05-17,11,6,0,142,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1602,Saskatchewan,0,2020-05-18,11,6,0,131,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
1603,Saskatchewan,7,2020-05-19,15,6,0,123,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1604,Saskatchewan,21,2020-05-20,24,7,1,119,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1605,Saskatchewan,2,2020-05-21,15,7,0,106,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1606,Saskatchewan,5,2020-05-22,12,7,0,99,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1607,Saskatchewan,3,2020-05-23,14,7,0,88,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1608,Saskatchewan,2,2020-05-24,3,7,0,87,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1609,Saskatchewan,2,2020-05-25,8,7,0,81,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1610,Saskatchewan,0,2020-05-26,3,8,1,77,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1611,Saskatchewan,3,2020-05-27,10,10,2,68,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1612,Saskatchewan,2,2020-05-28,9,10,0,61,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1613,Saskatchewan,2,2020-05-29,2,10,0,61,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1614,Saskatchewan,4,2020-05-30,10,10,0,55,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1615,Saskatchewan,1,2020-05-31,2,11,1,53,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1616,Saskatchewan,0,2020-06-01,6,11,0,47,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1617,Saskatchewan,0,2020-06-02,14,11,0,33,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1618,Saskatchewan,1,2020-06-03,0,11,0,34,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1619,Saskatchewan,1,2020-06-04,6,11,0,29,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1620,Saskatchewan,1,2020-06-05,3,11,0,27,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1621,Saskatchewan,1,2020-06-06,0,11,0,28,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1622,Saskatchewan,0,2020-06-07,12,11,0,16,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1623,Saskatchewan,4,2020-06-08,1,13,2,17,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1624,Saskatchewan,2,2020-06-09,0,13,0,19,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1625,Saskatchewan,2,2020-06-10,0,13,0,21,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1626,Saskatchewan,2,2020-06-11,2,13,0,21,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1627,Saskatchewan,3,2020-06-12,1,13,0,23,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1628,Saskatchewan,1,2020-06-13,0,13,0,24,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1629,Saskatchewan,1,2020-06-14,1,13,0,24,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630,Saskatchewan,18,2020-06-15,1,13,0,41,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1631,Saskatchewan,1,2020-06-16,2,13,0,40,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1632,Saskatchewan,9,2020-06-17,2,13,0,47,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1633,Saskatchewan,15,2020-06-18,3,13,0,59,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1634,Saskatchewan,8,2020-06-19,0,13,0,67,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1635,Saskatchewan,10,2020-06-20,3,13,0,74,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1636,Saskatchewan,20,2020-06-21,4,13,0,90,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1637,Saskatchewan,5,2020-06-22,0,13,0,95,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1638,Saskatchewan,2,2020-06-23,-1,13,0,98,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1639,Saskatchewan,4,2020-06-24,1,13,0,101,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1640,Saskatchewan,2,2020-06-25,5,13,0,98,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1641,Saskatchewan,13,2020-06-26,6,13,0,105,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642,Saskatchewan,5,2020-06-27,7,13,0,103,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1643,Saskatchewan,1,2020-06-28,0,13,0,104,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1644,Saskatchewan,1,2020-06-29,18,13,0,87,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1645,Saskatchewan,6,2020-06-30,5,13,0,88,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1646,Saskatchewan,0,2020-07-01,0,13,0,88,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1647,Saskatchewan,10,2020-07-02,17,14,1,80,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1648,Saskatchewan,1,2020-07-03,10,14,0,71,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1649,Saskatchewan,0,2020-07-04,0,14,0,71,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1650,Saskatchewan,0,2020-07-05,0,14,0,71,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1651,Saskatchewan,9,2020-07-06,21,14,0,59,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1652,Saskatchewan,1,2020-07-07,5,15,1,54,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1653,Saskatchewan,2,2020-07-08,9,15,0,47,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1654,Saskatchewan,5,2020-07-09,4,15,0,48,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
1655,Saskatchewan,2,2020-07-10,7,15,0,43,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1656,Saskatchewan,0,2020-07-11,0,15,0,43,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1657,Saskatchewan,0,2020-07-12,0,15,0,43,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1658,Saskatchewan,56,2020-07-13,9,15,0,90,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1659,Saskatchewan,5,2020-07-14,19,15,0,76,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1660,Saskatchewan,5,2020-07-15,6,15,0,75,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1661,Saskatchewan,42,2020-07-16,3,15,0,114,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1662,Saskatchewan,13,2020-07-17,-1,15,0,128,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1663,Saskatchewan,5,2020-07-18,5,15,0,128,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1664,Saskatchewan,2,2020-07-19,1,15,0,129,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1665,Saskatchewan,19,2020-07-20,3,15,0,145,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1666,Saskatchewan,8,2020-07-21,11,15,0,142,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1667,Saskatchewan,60,2020-07-22,12,15,0,190,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1668,Saskatchewan,42,2020-07-23,13,16,1,218,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1669,Saskatchewan,27,2020-07-24,10,16,0,235,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1670,Saskatchewan,37,2020-07-25,14,16,0,258,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1671,Saskatchewan,42,2020-07-26,11,16,0,289,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1672,Saskatchewan,31,2020-07-27,13,16,0,307,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1673,Saskatchewan,9,2020-07-28,21,17,1,294,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1674,Saskatchewan,50,2020-07-29,22,17,0,322,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1675,Saskatchewan,38,2020-07-30,55,18,1,304,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1676,Saskatchewan,13,2020-07-31,24,18,0,293,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1677,Saskatchewan,0,2020-08-01,46,18,0,247,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1678,Saskatchewan,23,2020-08-02,16,18,0,254,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1679,Saskatchewan,17,2020-08-03,19,18,0,252,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1680,Saskatchewan,9,2020-08-04,8,18,0,253,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1681,Saskatchewan,8,2020-08-05,36,18,0,225,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1682,Saskatchewan,11,2020-08-06,31,19,1,204,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1683,Saskatchewan,22,2020-08-07,57,20,1,168,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1684,Saskatchewan,24,2020-08-08,24,20,0,168,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1685,Saskatchewan,12,2020-08-09,12,20,0,168,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1686,Saskatchewan,5,2020-08-10,8,20,0,165,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1687,Saskatchewan,29,2020-08-11,29,20,0,165,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1688,Saskatchewan,5,2020-08-12,20,20,0,150,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1689,Saskatchewan,27,2020-08-13,11,20,0,166,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1690,Saskatchewan,30,2020-08-14,22,20,0,174,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1691,Saskatchewan,25,2020-08-15,9,21,1,189,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1692,Saskatchewan,14,2020-08-16,9,22,1,193,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1693,Saskatchewan,1,2020-08-17,22,22,0,172,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1694,Saskatchewan,1,2020-08-18,16,22,0,157,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1695,Saskatchewan,4,2020-08-19,7,22,0,154,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1696,Saskatchewan,4,2020-08-20,9,22,0,149,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1697,Saskatchewan,5,2020-08-21,20,22,0,134,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1698,Saskatchewan,2,2020-08-22,19,22,0,117,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1699,Saskatchewan,3,2020-08-23,14,22,0,106,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1700,Saskatchewan,2,2020-08-24,10,22,0,98,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1701,Saskatchewan,-1,2020-08-25,8,23,1,88,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1702,Saskatchewan,3,2020-08-26,30,24,1,60,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1703,Saskatchewan,5,2020-08-27,7,24,0,58,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1704,Saskatchewan,2,2020-08-28,16,24,0,44,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1705,Saskatchewan,4,2020-08-29,5,24,0,43,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1706,Saskatchewan,0,2020-08-30,1,24,0,42,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1707,Saskatchewan,4,2020-08-31,12,24,0,34,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1708,Saskatchewan,3,2020-09-01,6,24,0,31,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1709,Saskatchewan,2,2020-09-02,4,24,0,29,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1710,Saskatchewan,10,2020-09-03,3,24,0,36,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1711,Saskatchewan,4,2020-09-04,4,24,0,36,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1712,Saskatchewan,5,2020-09-05,1,24,0,40,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1713,Saskatchewan,8,2020-09-06,0,24,0,48,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1714,Saskatchewan,11,2020-09-07,1,24,0,58,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1715,Saskatchewan,7,2020-09-08,7,24,0,58,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1716,Saskatchewan,1,2020-09-09,0,24,0,59,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1717,Saskatchewan,6,2020-09-10,6,24,0,59,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1718,Saskatchewan,12,2020-09-11,5,24,0,66,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1719,Saskatchewan,21,2020-09-12,4,24,0,83,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1720,Saskatchewan,17,2020-09-13,1,24,0,99,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1721,Saskatchewan,5,2020-09-14,1,24,0,103,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1722,Saskatchewan,10,2020-09-15,12,24,0,101,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1723,Saskatchewan,10,2020-09-16,4,24,0,107,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1724,Saskatchewan,6,2020-09-17,4,24,0,109,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1725,Saskatchewan,19,2020-09-18,15,24,0,113,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1726,Saskatchewan,11,2020-09-19,3,24,0,121,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1727,Saskatchewan,20,2020-09-20,1,24,0,140,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1728,Saskatchewan,7,2020-09-21,2,24,0,145,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1729,Saskatchewan,10,2020-09-22,9,24,0,146,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1730,Saskatchewan,6,2020-09-23,19,24,0,133,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1731,Saskatchewan,5,2020-09-24,8,24,0,130,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1732,Saskatchewan,11,2020-09-25,18,24,0,123,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1733,Saskatchewan,17,2020-09-26,6,24,0,134,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1734,Saskatchewan,15,2020-09-27,5,24,0,144,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
